,ATE_dragon,AUUC_dragon
0,0.004878277890384197,0.5024429615342614
1,0.004879496060311794,0.5008393055240814
2,0.004898240324109793,0.5019874219084449
3,0.004905109293758869,0.5011360961802116
4,0.004846095107495785,0.49907396556422234
5,0.005633038934320211,0.5021696805375928
6,0.004802039824426174,0.4977561393249714
7,0.004895373713225126,0.5057495296844964
8,0.004928191192448139,0.5048169550793552
9,0.0049405028112232685,0.5009050277951321
10,0.004937224090099335,0.5019544357549044
